open_time,close_time,symbol,interval,open,high,low,close,volume,num_trades
2024-12-11 04:00:00+00:00,2024-12-11 07:59:59.999000+00:00,HYPE,4h,13.817,13.945,13.33,13.536,653625.81,13252
2024-12-11 08:00:00+00:00,2024-12-11 11:59:59.999000+00:00,HYPE,4h,13.549,14.412,13.537,14.248,569625.66,13452
2024-12-11 12:00:00+00:00,2024-12-11 15:59:59.999000+00:00,HYPE,4h,14.249,15.834,14.14,15.532,1980347.0,27793
2024-12-11 16:00:00+00:00,2024-12-11 19:59:59.999000+00:00,HYPE,4h,15.532,16.598,15.067,16.309,2327471.12,32983
2024-12-11 20:00:00+00:00,2024-12-11 23:59:59.999000+00:00,HYPE,4h,16.32,16.584,15.83,16.144,888797.81,17917
2024-12-12 00:00:00+00:00,2024-12-12 03:59:59.999000+00:00,HYPE,4h,16.17,16.652,15.62,16.383,1075392.86,19138
2024-12-12 04:00:00+00:00,2024-12-12 07:59:59.999000+00:00,HYPE,4h,16.376,18.401,16.294,17.707,3080076.34,41203
2024-12-12 08:00:00+00:00,2024-12-12 11:59:59.999000+00:00,HYPE,4h,17.729,18.384,17.519,17.832,1552334.68,26539
2024-12-12 12:00:00+00:00,2024-12-12 15:59:59.999000+00:00,HYPE,4h,17.832,18.9,17.654,18.282,2186561.29,32134
2024-12-12 16:00:00+00:00,2024-12-12 19:59:59.999000+00:00,HYPE,4h,18.278,18.841,17.0,17.445,2434027.02,35482
2024-12-12 20:00:00+00:00,2024-12-12 23:59:59.999000+00:00,HYPE,4h,17.445,18.493,17.238,18.079,1509957.34,22729
2024-12-13 00:00:00+00:00,2024-12-13 03:59:59.999000+00:00,HYPE,4h,18.08,18.214,17.248,17.826,1111661.53,22111
2024-12-13 04:00:00+00:00,2024-12-13 07:59:59.999000+00:00,HYPE,4h,17.826,17.843,16.972,17.345,1237210.12,23702
2024-12-13 08:00:00+00:00,2024-12-13 11:59:59.999000+00:00,HYPE,4h,17.345,18.369,17.275,17.932,926109.71,23207
2024-12-13 12:00:00+00:00,2024-12-13 15:59:59.999000+00:00,HYPE,4h,17.953,18.1,17.254,17.945,1197113.55,26605
2024-12-13 16:00:00+00:00,2024-12-13 19:59:59.999000+00:00,HYPE,4h,17.959,19.71,17.41,19.466,2855193.11,39594
2024-12-13 20:00:00+00:00,2024-12-13 23:59:59.999000+00:00,HYPE,4h,19.483,19.74,19.027,19.509,1241957.31,28109
2024-12-14 00:00:00+00:00,2024-12-14 03:59:59.999000+00:00,HYPE,4h,19.51,22.353,19.05,20.958,2986854.85,37007
2024-12-14 04:00:00+00:00,2024-12-14 07:59:59.999000+00:00,HYPE,4h,20.964,21.93,20.557,20.91,2084169.82,35673
2024-12-14 08:00:00+00:00,2024-12-14 11:59:59.999000+00:00,HYPE,4h,20.914,21.857,20.075,20.528,1629845.37,35765
2024-12-14 12:00:00+00:00,2024-12-14 15:59:59.999000+00:00,HYPE,4h,20.528,24.0,20.256,22.793,2659713.78,39796
2024-12-14 16:00:00+00:00,2024-12-14 19:59:59.999000+00:00,HYPE,4h,22.743,23.65,22.0,22.939,794624.53,11214
2024-12-14 20:00:00+00:00,2024-12-14 23:59:59.999000+00:00,HYPE,4h,22.919,24.619,22.6,24.213,584930.92,11188
2024-12-15 00:00:00+00:00,2024-12-15 03:59:59.999000+00:00,HYPE,4h,24.212,25.469,23.179,24.058,2414171.2,44463
2024-12-15 04:00:00+00:00,2024-12-15 07:59:59.999000+00:00,HYPE,4h,24.058,24.63,22.21,22.523,2064942.91,42528
2024-12-15 08:00:00+00:00,2024-12-15 11:59:59.999000+00:00,HYPE,4h,22.523,24.053,21.348,21.9,2392022.28,49282
2024-12-15 12:00:00+00:00,2024-12-15 15:59:59.999000+00:00,HYPE,4h,21.916,24.992,21.1,24.641,2394446.6,46764
2024-12-15 16:00:00+00:00,2024-12-15 19:59:59.999000+00:00,HYPE,4h,24.64,25.2,23.4,23.609,1721965.18,43511
2024-12-15 20:00:00+00:00,2024-12-15 23:59:59.999000+00:00,HYPE,4h,23.645,25.061,22.7,23.955,1759178.79,41762
2024-12-16 00:00:00+00:00,2024-12-16 03:59:59.999000+00:00,HYPE,4h,23.967,25.11,23.05,24.151,1799550.76,49152
2024-12-16 04:00:00+00:00,2024-12-16 07:59:59.999000+00:00,HYPE,4h,24.177,26.9,23.833,26.781,2128420.12,50976
2024-12-16 08:00:00+00:00,2024-12-16 11:59:59.999000+00:00,HYPE,4h,26.781,27.4,25.44,25.901,2101696.41,46049
2024-12-16 12:00:00+00:00,2024-12-16 15:59:59.999000+00:00,HYPE,4h,25.901,27.415,25.404,27.122,1787263.24,40145
2024-12-16 16:00:00+00:00,2024-12-16 19:59:59.999000+00:00,HYPE,4h,27.096,28.506,26.33,27.938,2056661.13,41070
2024-12-16 20:00:00+00:00,2024-12-16 23:59:59.999000+00:00,HYPE,4h,27.94,28.698,27.064,27.32,1927078.69,44126
2024-12-17 00:00:00+00:00,2024-12-17 03:59:59.999000+00:00,HYPE,4h,27.329,29.0,26.956,28.958,1663965.19,38570
2024-12-17 04:00:00+00:00,2024-12-17 07:59:59.999000+00:00,HYPE,4h,28.961,29.0,27.618,27.78,1851148.3,39911
2024-12-17 08:00:00+00:00,2024-12-17 11:59:59.999000+00:00,HYPE,4h,27.797,28.738,27.46,27.75,1525124.14,36228
2024-12-17 12:00:00+00:00,2024-12-17 15:59:59.999000+00:00,HYPE,4h,27.75,28.597,26.0,27.061,3727717.8,76598
2024-12-17 16:00:00+00:00,2024-12-17 19:59:59.999000+00:00,HYPE,4h,27.051,27.641,25.474,26.798,2892443.63,59030
2024-12-17 20:00:00+00:00,2024-12-17 23:59:59.999000+00:00,HYPE,4h,26.797,26.976,23.643,25.579,3399992.21,64223
2024-12-18 00:00:00+00:00,2024-12-18 03:59:59.999000+00:00,HYPE,4h,25.584,27.55,25.122,25.963,2590803.73,63938
2024-12-18 04:00:00+00:00,2024-12-18 07:59:59.999000+00:00,HYPE,4h,25.987,26.12,23.763,25.072,2234694.15,57110
2024-12-18 08:00:00+00:00,2024-12-18 11:59:59.999000+00:00,HYPE,4h,25.072,27.5,25.07,26.663,1698330.14,45051
2024-12-18 12:00:00+00:00,2024-12-18 15:59:59.999000+00:00,HYPE,4h,26.695,27.428,24.5,25.451,2436085.02,57765
2024-12-18 16:00:00+00:00,2024-12-18 19:59:59.999000+00:00,HYPE,4h,25.451,25.659,24.042,24.042,3017551.62,55959
2024-12-18 20:00:00+00:00,2024-12-18 23:59:59.999000+00:00,HYPE,4h,24.049,26.25,22.716,23.251,6221181.37,97653
2024-12-19 00:00:00+00:00,2024-12-19 03:59:59.999000+00:00,HYPE,4h,23.267,25.144,22.1,24.639,4585492.49,80179
2024-12-19 04:00:00+00:00,2024-12-19 07:59:59.999000+00:00,HYPE,4h,24.592,25.657,24.088,25.657,1956067.28,43161
2024-12-19 08:00:00+00:00,2024-12-19 11:59:59.999000+00:00,HYPE,4h,25.657,27.23,24.579,27.106,2118054.81,50288
2024-12-19 12:00:00+00:00,2024-12-19 15:59:59.999000+00:00,HYPE,4h,27.1,27.219,24.5,25.229,3325757.15,66356
2024-12-19 16:00:00+00:00,2024-12-19 19:59:59.999000+00:00,HYPE,4h,25.231,25.507,22.75,24.052,5558806.9,113654
2024-12-19 20:00:00+00:00,2024-12-19 23:59:59.999000+00:00,HYPE,4h,24.041,25.933,22.673,24.96,3787266.59,90276
2024-12-20 00:00:00+00:00,2024-12-20 03:59:59.999000+00:00,HYPE,4h,24.952,25.462,23.382,24.927,2547162.82,59624
2024-12-20 04:00:00+00:00,2024-12-20 07:59:59.999000+00:00,HYPE,4h,24.911,25.532,23.875,24.556,1952649.07,48343
2024-12-20 08:00:00+00:00,2024-12-20 11:59:59.999000+00:00,HYPE,4h,24.555,24.69,22.962,23.295,3429666.86,73763
2024-12-20 12:00:00+00:00,2024-12-20 15:59:59.999000+00:00,HYPE,4h,23.299,31.406,22.949,30.251,8146832.66,132910
2024-12-20 16:00:00+00:00,2024-12-20 19:59:59.999000+00:00,HYPE,4h,30.254,31.97,29.237,29.585,4535599.79,91508
2024-12-20 20:00:00+00:00,2024-12-20 23:59:59.999000+00:00,HYPE,4h,29.585,30.975,28.35,29.81,2138808.72,56306
2024-12-21 00:00:00+00:00,2024-12-21 03:59:59.999000+00:00,HYPE,4h,29.815,33.697,29.0,32.977,2720433.34,64334
2024-12-21 04:00:00+00:00,2024-12-21 07:59:59.999000+00:00,HYPE,4h,32.962,35.27,32.1,34.22,3144738.56,88717
2024-12-21 08:00:00+00:00,2024-12-21 11:59:59.999000+00:00,HYPE,4h,34.29,34.354,32.162,33.341,1917105.68,57316
2024-12-21 12:00:00+00:00,2024-12-21 15:59:59.999000+00:00,HYPE,4h,33.305,33.62,31.325,32.455,2295197.17,60401
2024-12-21 16:00:00+00:00,2024-12-21 19:59:59.999000+00:00,HYPE,4h,32.424,32.55,30.406,32.193,1962785.78,54521
2024-12-21 20:00:00+00:00,2024-12-21 23:59:59.999000+00:00,HYPE,4h,32.189,35.35,31.622,32.09,2746444.72,70364
2024-12-22 00:00:00+00:00,2024-12-22 03:59:59.999000+00:00,HYPE,4h,32.088,35.15,32.027,34.573,2189188.76,59219
2024-12-22 04:00:00+00:00,2024-12-22 07:59:59.999000+00:00,HYPE,4h,34.575,34.654,32.274,32.873,1649210.11,51116
2024-12-22 08:00:00+00:00,2024-12-22 11:59:59.999000+00:00,HYPE,4h,32.866,34.744,32.825,33.923,1312492.86,33867
2024-12-22 12:00:00+00:00,2024-12-22 15:59:59.999000+00:00,HYPE,4h,33.876,34.15,31.067,31.568,2426530.28,52997
2024-12-22 16:00:00+00:00,2024-12-22 19:59:59.999000+00:00,HYPE,4h,31.558,31.87,27.79,27.889,4073283.44,85758
2024-12-22 20:00:00+00:00,2024-12-22 23:59:59.999000+00:00,HYPE,4h,27.889,30.17,27.385,28.554,4503106.21,100698
2024-12-23 00:00:00+00:00,2024-12-23 03:59:59.999000+00:00,HYPE,4h,28.56,29.85,25.303,29.52,6453799.64,136959
2024-12-23 04:00:00+00:00,2024-12-23 07:59:59.999000+00:00,HYPE,4h,29.52,29.768,25.92,28.229,4106949.15,103818
2024-12-23 08:00:00+00:00,2024-12-23 11:59:59.999000+00:00,HYPE,4h,28.229,29.667,27.153,27.18,2504844.65,73308
2024-12-23 12:00:00+00:00,2024-12-23 15:59:59.999000+00:00,HYPE,4h,27.181,27.781,25.27,27.043,3564833.82,90301
2024-12-23 16:00:00+00:00,2024-12-23 19:59:59.999000+00:00,HYPE,4h,27.039,28.886,26.1,26.765,3894983.53,97994
2024-12-23 20:00:00+00:00,2024-12-23 23:59:59.999000+00:00,HYPE,4h,26.753,29.939,26.5,28.632,2980538.48,69264
2024-12-24 00:00:00+00:00,2024-12-24 03:59:59.999000+00:00,HYPE,4h,28.634,30.365,27.465,29.335,2062699.12,54048
2024-12-24 04:00:00+00:00,2024-12-24 07:59:59.999000+00:00,HYPE,4h,29.341,30.434,28.802,29.246,1541053.21,50740
2024-12-24 08:00:00+00:00,2024-12-24 11:59:59.999000+00:00,HYPE,4h,29.256,30.1,27.472,27.994,2199356.92,60603
2024-12-24 12:00:00+00:00,2024-12-24 15:59:59.999000+00:00,HYPE,4h,27.985,30.4,27.58,30.361,2152281.9,55720
2024-12-24 16:00:00+00:00,2024-12-24 19:59:59.999000+00:00,HYPE,4h,30.348,31.626,29.11,29.289,2432065.44,63438
2024-12-24 20:00:00+00:00,2024-12-24 23:59:59.999000+00:00,HYPE,4h,29.264,30.6,28.55,29.857,1491020.78,44837
2024-12-25 00:00:00+00:00,2024-12-25 03:59:59.999000+00:00,HYPE,4h,29.859,30.475,29.2,29.538,839957.3,29777
2024-12-25 04:00:00+00:00,2024-12-25 07:59:59.999000+00:00,HYPE,4h,29.538,30.56,28.902,29.248,807843.14,31357
2024-12-25 08:00:00+00:00,2024-12-25 11:59:59.999000+00:00,HYPE,4h,29.267,29.748,28.0,28.123,1348108.55,46811
2024-12-25 12:00:00+00:00,2024-12-25 15:59:59.999000+00:00,HYPE,4h,28.118,28.768,26.5,26.932,2120093.62,59151
2024-12-25 16:00:00+00:00,2024-12-25 19:59:59.999000+00:00,HYPE,4h,26.932,28.721,26.792,28.185,1368574.49,46657
2024-12-25 20:00:00+00:00,2024-12-25 23:59:59.999000+00:00,HYPE,4h,28.185,28.941,26.242,26.629,1998733.9,51998
2024-12-26 00:00:00+00:00,2024-12-26 03:59:59.999000+00:00,HYPE,4h,26.635,26.959,25.696,26.569,1681959.43,54560
2024-12-26 04:00:00+00:00,2024-12-26 07:59:59.999000+00:00,HYPE,4h,26.568,26.618,25.344,25.433,1298199.47,43486
2024-12-26 08:00:00+00:00,2024-12-26 11:59:59.999000+00:00,HYPE,4h,25.433,25.975,23.867,25.12,3298827.09,78457
2024-12-26 12:00:00+00:00,2024-12-26 15:59:59.999000+00:00,HYPE,4h,25.105,26.077,24.2,24.889,2188651.56,61210
2024-12-26 16:00:00+00:00,2024-12-26 19:59:59.999000+00:00,HYPE,4h,24.889,26.848,24.595,26.7,1708799.58,46725
2024-12-26 20:00:00+00:00,2024-12-26 23:59:59.999000+00:00,HYPE,4h,26.723,27.238,25.753,27.218,1348229.28,39534
2024-12-27 00:00:00+00:00,2024-12-27 03:59:59.999000+00:00,HYPE,4h,27.22,28.107,26.674,27.193,2163358.72,54422
2024-12-27 04:00:00+00:00,2024-12-27 07:59:59.999000+00:00,HYPE,4h,27.161,27.595,25.777,25.872,1196950.3,31297
2024-12-27 08:00:00+00:00,2024-12-27 11:59:59.999000+00:00,HYPE,4h,25.874,28.93,25.734,28.743,1795807.34,42428
2024-12-27 12:00:00+00:00,2024-12-27 15:59:59.999000+00:00,HYPE,4h,28.716,28.794,26.637,27.563,1843445.93,48575
2024-12-27 16:00:00+00:00,2024-12-27 19:59:59.999000+00:00,HYPE,4h,27.563,27.619,26.462,27.105,1171090.13,31883
2024-12-27 20:00:00+00:00,2024-12-27 23:59:59.999000+00:00,HYPE,4h,27.105,27.261,26.183,27.119,928951.23,29815
2024-12-28 00:00:00+00:00,2024-12-28 03:59:59.999000+00:00,HYPE,4h,27.118,27.24,26.097,26.646,755731.04,30531
2024-12-28 04:00:00+00:00,2024-12-28 07:59:59.999000+00:00,HYPE,4h,26.656,26.891,25.9,25.939,644014.16,24894
2024-12-28 08:00:00+00:00,2024-12-28 11:59:59.999000+00:00,HYPE,4h,25.938,28.22,25.886,27.731,1259405.84,35083
2024-12-28 12:00:00+00:00,2024-12-28 15:59:59.999000+00:00,HYPE,4h,27.731,29.0,27.113,28.345,1781670.38,46214
2024-12-28 16:00:00+00:00,2024-12-28 19:59:59.999000+00:00,HYPE,4h,28.351,28.839,27.6,28.062,891496.54,28572
2024-12-28 20:00:00+00:00,2024-12-28 23:59:59.999000+00:00,HYPE,4h,28.045,29.35,27.842,29.291,892083.36,27980
2024-12-29 00:00:00+00:00,2024-12-29 03:59:59.999000+00:00,HYPE,4h,29.292,29.499,27.7,27.847,1072314.7,37250
2024-12-29 04:00:00+00:00,2024-12-29 07:59:59.999000+00:00,HYPE,4h,27.856,28.272,27.311,27.957,709760.57,27837
2024-12-29 08:00:00+00:00,2024-12-29 11:59:59.999000+00:00,HYPE,4h,27.972,28.149,27.343,27.72,603118.89,25831
2024-12-29 12:00:00+00:00,2024-12-29 15:59:59.999000+00:00,HYPE,4h,27.72,28.193,27.13,27.387,907185.16,37572
2024-12-29 16:00:00+00:00,2024-12-29 19:59:59.999000+00:00,HYPE,4h,27.382,27.516,26.647,27.145,826542.59,31315
2024-12-29 20:00:00+00:00,2024-12-29 23:59:59.999000+00:00,HYPE,4h,27.157,27.779,26.7,27.49,800125.4,30528
2024-12-30 00:00:00+00:00,2024-12-30 03:59:59.999000+00:00,HYPE,4h,27.509,28.379,27.23,27.553,947807.2,31878
2024-12-30 04:00:00+00:00,2024-12-30 07:59:59.999000+00:00,HYPE,4h,27.552,28.11,27.045,27.917,744530.07,28426
2024-12-30 08:00:00+00:00,2024-12-30 11:59:59.999000+00:00,HYPE,4h,27.93,29.333,27.567,28.015,2195066.25,57976
2024-12-30 12:00:00+00:00,2024-12-30 15:59:59.999000+00:00,HYPE,4h,28.025,28.419,26.71,27.192,1850987.54,50917
2024-12-30 16:00:00+00:00,2024-12-30 19:59:59.999000+00:00,HYPE,4h,27.189,27.697,26.51,27.069,1893276.26,46793
2024-12-30 20:00:00+00:00,2024-12-30 23:59:59.999000+00:00,HYPE,4h,27.07,27.6,26.668,26.99,868111.33,28044
2024-12-31 00:00:00+00:00,2024-12-31 03:59:59.999000+00:00,HYPE,4h,26.991,27.167,26.1,26.348,1090634.16,29419
2024-12-31 04:00:00+00:00,2024-12-31 07:59:59.999000+00:00,HYPE,4h,26.363,26.591,25.568,25.947,926162.48,25202
2024-12-31 08:00:00+00:00,2024-12-31 11:59:59.999000+00:00,HYPE,4h,25.952,26.889,25.586,26.464,869974.78,22357
2024-12-31 12:00:00+00:00,2024-12-31 15:59:59.999000+00:00,HYPE,4h,26.467,27.067,25.939,26.125,1106749.33,29248
2024-12-31 16:00:00+00:00,2024-12-31 19:59:59.999000+00:00,HYPE,4h,26.125,26.319,25.095,25.182,1606948.59,44064
2024-12-31 20:00:00+00:00,2024-12-31 23:59:59.999000+00:00,HYPE,4h,25.17,25.213,22.958,24.062,3307455.56,68639
2025-01-01 00:00:00+00:00,2025-01-01 03:59:59.999000+00:00,HYPE,4h,24.063,24.633,23.677,24.434,1826958.22,33221
2025-01-01 04:00:00+00:00,2025-01-01 07:59:59.999000+00:00,HYPE,4h,24.434,24.938,23.555,23.699,998443.3,30777
2025-01-01 08:00:00+00:00,2025-01-01 11:59:59.999000+00:00,HYPE,4h,23.699,24.773,23.328,24.62,1014857.28,28311
2025-01-01 12:00:00+00:00,2025-01-01 15:59:59.999000+00:00,HYPE,4h,24.634,24.891,24.0,24.82,798571.74,27173
2025-01-01 16:00:00+00:00,2025-01-01 19:59:59.999000+00:00,HYPE,4h,24.82,25.71,24.067,25.674,1008723.98,27012
2025-01-01 20:00:00+00:00,2025-01-01 23:59:59.999000+00:00,HYPE,4h,25.678,26.549,25.25,26.318,1870578.71,41991
2025-01-02 00:00:00+00:00,2025-01-02 03:59:59.999000+00:00,HYPE,4h,26.318,26.823,25.551,25.625,1142073.15,29740
2025-01-02 04:00:00+00:00,2025-01-02 07:59:59.999000+00:00,HYPE,4h,25.625,26.516,25.561,25.843,784094.63,25629
2025-01-02 08:00:00+00:00,2025-01-02 11:59:59.999000+00:00,HYPE,4h,25.843,26.512,25.365,25.474,737385.57,22510
2025-01-02 12:00:00+00:00,2025-01-02 15:59:59.999000+00:00,HYPE,4h,25.474,25.706,24.08,24.08,1282768.12,38732
2025-01-02 16:00:00+00:00,2025-01-02 19:59:59.999000+00:00,HYPE,4h,24.08,24.638,23.1,23.237,2549015.38,59632
2025-01-02 20:00:00+00:00,2025-01-02 23:59:59.999000+00:00,HYPE,4h,23.255,23.844,22.49,23.198,2002061.32,41785
2025-01-03 00:00:00+00:00,2025-01-03 03:59:59.999000+00:00,HYPE,4h,23.198,24.038,22.829,23.827,840784.76,29948
2025-01-03 04:00:00+00:00,2025-01-03 07:59:59.999000+00:00,HYPE,4h,23.828,23.929,22.091,22.143,1848251.78,45564
2025-01-03 08:00:00+00:00,2025-01-03 11:59:59.999000+00:00,HYPE,4h,22.102,23.735,21.571,23.509,2613780.21,68874
2025-01-03 12:00:00+00:00,2025-01-03 15:59:59.999000+00:00,HYPE,4h,23.514,24.666,23.307,24.082,2188095.45,55582
2025-01-03 16:00:00+00:00,2025-01-03 19:59:59.999000+00:00,HYPE,4h,24.111,24.811,23.5,23.876,1731415.98,39347
2025-01-03 20:00:00+00:00,2025-01-03 23:59:59.999000+00:00,HYPE,4h,23.878,24.5,23.029,24.49,1233679.94,35210
2025-01-04 00:00:00+00:00,2025-01-04 03:59:59.999000+00:00,HYPE,4h,24.479,24.66,23.643,23.978,948816.73,28577
2025-01-04 04:00:00+00:00,2025-01-04 07:59:59.999000+00:00,HYPE,4h,23.97,23.984,23.262,23.449,428132.32,16062
2025-01-04 08:00:00+00:00,2025-01-04 11:59:59.999000+00:00,HYPE,4h,23.437,24.12,23.163,24.0,608374.65,19802
2025-01-04 12:00:00+00:00,2025-01-04 15:59:59.999000+00:00,HYPE,4h,23.978,24.405,23.484,23.552,854213.61,23480
2025-01-04 16:00:00+00:00,2025-01-04 19:59:59.999000+00:00,HYPE,4h,23.541,24.111,23.194,24.073,729592.38,24601
2025-01-04 20:00:00+00:00,2025-01-04 23:59:59.999000+00:00,HYPE,4h,24.056,25.5,23.94,25.058,2293940.8,47001
2025-01-05 00:00:00+00:00,2025-01-05 03:59:59.999000+00:00,HYPE,4h,25.042,25.789,24.988,25.311,1418454.05,38104
2025-01-05 04:00:00+00:00,2025-01-05 07:59:59.999000+00:00,HYPE,4h,25.343,25.642,24.819,25.291,894601.52,31853
2025-01-05 08:00:00+00:00,2025-01-05 11:59:59.999000+00:00,HYPE,4h,25.3,25.456,24.455,25.42,888684.09,28410
2025-01-05 12:00:00+00:00,2025-01-05 15:59:59.999000+00:00,HYPE,4h,25.42,25.42,24.6,25.006,751436.33,23424
2025-01-05 16:00:00+00:00,2025-01-05 19:59:59.999000+00:00,HYPE,4h,24.976,25.19,24.3,24.41,1172367.56,27668
2025-01-05 20:00:00+00:00,2025-01-05 23:59:59.999000+00:00,HYPE,4h,24.41,24.69,24.155,24.43,786328.05,19379
2025-01-06 00:00:00+00:00,2025-01-06 03:59:59.999000+00:00,HYPE,4h,24.43,24.966,24.07,24.806,800891.43,25596
2025-01-06 04:00:00+00:00,2025-01-06 07:59:59.999000+00:00,HYPE,4h,24.806,25.15,24.569,24.787,674808.95,24879
2025-01-06 08:00:00+00:00,2025-01-06 11:59:59.999000+00:00,HYPE,4h,24.775,24.856,24.21,24.753,695155.54,21721
2025-01-06 12:00:00+00:00,2025-01-06 15:59:59.999000+00:00,HYPE,4h,24.762,25.975,24.745,25.905,2455463.94,47381
2025-01-06 16:00:00+00:00,2025-01-06 19:59:59.999000+00:00,HYPE,4h,25.914,26.2,25.4,26.143,1746289.58,43902
2025-01-06 20:00:00+00:00,2025-01-06 23:59:59.999000+00:00,HYPE,4h,26.143,26.195,25.05,25.24,1169172.76,29890
2025-01-07 00:00:00+00:00,2025-01-07 03:59:59.999000+00:00,HYPE,4h,25.232,26.086,25.161,25.736,1184078.53,33872
2025-01-07 04:00:00+00:00,2025-01-07 07:59:59.999000+00:00,HYPE,4h,25.751,26.301,25.4,26.027,978621.06,25364
2025-01-07 08:00:00+00:00,2025-01-07 11:59:59.999000+00:00,HYPE,4h,26.027,26.125,25.123,25.321,712585.64,23000
2025-01-07 12:00:00+00:00,2025-01-07 15:59:59.999000+00:00,HYPE,4h,25.308,25.759,24.039,24.352,2284748.57,49331
2025-01-07 16:00:00+00:00,2025-01-07 19:59:59.999000+00:00,HYPE,4h,24.357,24.801,22.76,23.027,3101885.2,68476
2025-01-07 20:00:00+00:00,2025-01-07 23:59:59.999000+00:00,HYPE,4h,23.042,24.3,22.857,23.502,1884528.65,48744
2025-01-08 00:00:00+00:00,2025-01-08 03:59:59.999000+00:00,HYPE,4h,23.502,23.888,21.533,21.838,2916148.08,72734
2025-01-08 04:00:00+00:00,2025-01-08 07:59:59.999000+00:00,HYPE,4h,21.835,22.549,20.5,22.115,4113091.47,83612
2025-01-08 08:00:00+00:00,2025-01-08 11:59:59.999000+00:00,HYPE,4h,22.144,22.427,21.156,21.432,1953532.5,55640
2025-01-08 12:00:00+00:00,2025-01-08 15:59:59.999000+00:00,HYPE,4h,21.434,22.18,20.64,21.222,1908282.06,59880
2025-01-08 16:00:00+00:00,2025-01-08 19:59:59.999000+00:00,HYPE,4h,21.224,23.332,20.15,23.058,4210495.07,103727
2025-01-08 20:00:00+00:00,2025-01-08 23:59:59.999000+00:00,HYPE,4h,23.058,23.954,22.412,22.501,2166251.64,52708
2025-01-09 00:00:00+00:00,2025-01-09 03:59:59.999000+00:00,HYPE,4h,22.518,23.926,21.991,22.206,2002054.44,53374
2025-01-09 04:00:00+00:00,2025-01-09 07:59:59.999000+00:00,HYPE,4h,22.203,22.575,20.272,20.388,2533454.24,62572
2025-01-09 08:00:00+00:00,2025-01-09 11:59:59.999000+00:00,HYPE,4h,20.413,21.34,20.33,20.592,1700334.34,50683
2025-01-09 12:00:00+00:00,2025-01-09 15:59:59.999000+00:00,HYPE,4h,20.58,21.118,18.974,20.64,5070241.43,104114
2025-01-09 16:00:00+00:00,2025-01-09 19:59:59.999000+00:00,HYPE,4h,20.629,21.465,18.939,19.128,3746337.83,88562
2025-01-09 20:00:00+00:00,2025-01-09 23:59:59.999000+00:00,HYPE,4h,19.128,20.538,18.889,20.304,2604719.42,70910
2025-01-10 00:00:00+00:00,2025-01-10 03:59:59.999000+00:00,HYPE,4h,20.299,21.926,20.144,21.105,2617083.56,71059
2025-01-10 04:00:00+00:00,2025-01-10 07:59:59.999000+00:00,HYPE,4h,21.118,22.198,20.7,21.811,1492733.79,36830
2025-01-10 08:00:00+00:00,2025-01-10 11:59:59.999000+00:00,HYPE,4h,21.821,22.094,21.241,21.725,910474.65,30492
2025-01-10 12:00:00+00:00,2025-01-10 15:59:59.999000+00:00,HYPE,4h,21.717,21.858,19.93,20.617,2776167.44,71369
2025-01-10 16:00:00+00:00,2025-01-10 19:59:59.999000+00:00,HYPE,4h,20.616,21.536,19.751,21.065,2484911.35,64569
2025-01-10 20:00:00+00:00,2025-01-10 23:59:59.999000+00:00,HYPE,4h,21.065,21.522,20.556,20.665,812472.91,31285
2025-01-11 00:00:00+00:00,2025-01-11 03:59:59.999000+00:00,HYPE,4h,20.665,20.843,20.12,20.36,607695.29,27189
2025-01-11 04:00:00+00:00,2025-01-11 07:59:59.999000+00:00,HYPE,4h,20.364,20.485,19.625,20.102,963472.64,36647
2025-01-11 08:00:00+00:00,2025-01-11 11:59:59.999000+00:00,HYPE,4h,20.102,20.515,19.6,20.287,844494.26,23780
2025-01-11 12:00:00+00:00,2025-01-11 15:59:59.999000+00:00,HYPE,4h,20.28,20.679,20.03,20.154,567235.54,21279
2025-01-11 16:00:00+00:00,2025-01-11 19:59:59.999000+00:00,HYPE,4h,20.145,20.45,19.85,20.189,763903.86,26677
2025-01-11 20:00:00+00:00,2025-01-11 23:59:59.999000+00:00,HYPE,4h,20.202,21.3,20.112,20.892,1310923.91,36304
2025-01-12 00:00:00+00:00,2025-01-12 03:59:59.999000+00:00,HYPE,4h,20.883,21.039,20.326,20.389,335081.53,15914
2025-01-12 04:00:00+00:00,2025-01-12 07:59:59.999000+00:00,HYPE,4h,20.392,20.643,20.01,20.344,579547.59,16562
2025-01-12 08:00:00+00:00,2025-01-12 11:59:59.999000+00:00,HYPE,4h,20.358,21.41,20.29,21.405,819017.1,23165
2025-01-12 12:00:00+00:00,2025-01-12 15:59:59.999000+00:00,HYPE,4h,21.405,21.949,21.029,21.788,1209572.87,34026
2025-01-12 16:00:00+00:00,2025-01-12 19:59:59.999000+00:00,HYPE,4h,21.788,21.989,21.253,21.565,662092.83,23994
2025-01-12 20:00:00+00:00,2025-01-12 23:59:59.999000+00:00,HYPE,4h,21.565,21.701,20.801,21.155,631928.71,21851
2025-01-13 00:00:00+00:00,2025-01-13 03:59:59.999000+00:00,HYPE,4h,21.156,23.346,20.888,21.243,3322395.08,87895
2025-01-13 04:00:00+00:00,2025-01-13 07:59:59.999000+00:00,HYPE,4h,21.23,21.593,20.003,20.195,1425844.49,42766
2025-01-13 08:00:00+00:00,2025-01-13 11:59:59.999000+00:00,HYPE,4h,20.202,20.229,18.88,18.919,2574139.47,57262
